fund_name,eom_date,instrument_type,symbol,security_name,fund_price,reference_price,reference_price_date,reference_source,staleness_days,price_difference,price_difference_pct,quantity,market_value,reference_available
Catalysm,2022-08-31,Equities,ACGL,Arch Capital Group,45.72,45.72,2022-08-31,equity,0,0.0,0.0,7745.38929990031,354119.19879144215,Yes
Catalysm,2022-08-31,Equities,ACN,Accenture,283.86,283.86,2022-08-31,equity,0,0.0,0.0,2888.111264369607,819819.2635039566,Yes
Catalysm,2022-08-31,Equities,ADSK,Autodesk,201.74,201.74,2022-08-31,equity,0,0.0,0.0,6695.1670219477255,1350682.9950077343,Yes
Catalysm,2022-08-31,Equities,ALGN,Align Technology,243.7,243.7,2022-08-31,equity,0,0.0,0.0,2953.7501567416434,719828.9131979385,Yes
Catalysm,2022-08-31,Equities,ANET,Arista Networks,119.88,119.88,2022-08-31,equity,0,0.0,0.0,6727.986468133744,806551.0177998733,Yes
Catalysm,2022-08-31,Equities,APH,Amphenol,72.74,72.74,2022-08-31,equity,0,0.0,0.0,754.84726227842,54907.58985813226,Yes
Catalysm,2022-08-31,Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A,105.69,105.69,2022-08-29,bond,2,0.0,0.0,17290.071396366457,1827387.6458819706,Yes
Catalysm,2022-08-31,Equities,ATO,Atmos Energy,110.54,110.54,2022-08-31,equity,0,0.0,0.0,1181.5000626966573,130603.0169304885,Yes
Catalysm,2022-08-31,Equities,BA,Boeing,160.25,160.25,2022-08-31,equity,0,0.0,0.0,5743.403082553195,920380.3439791496,Yes
Catalysm,2022-08-31,Equities,BG,Bunge Limited,96.67,96.67,2022-08-31,equity,0,0.0,0.0,8861.25047022493,856617.082956644,Yes
Catalysm,2022-08-31,Equities,BR,Broadridge Financial Solutions,167.91,167.91,2022-08-31,equity,0,0.0,0.0,4529.08357367052,760478.422855017,Yes
Catalysm,2022-08-31,Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,131.75,131.75,2022-08-29,bond,2,0.0,0.0,2250.1188711287264,296453.1612712097,Yes
Catalysm,2022-08-31,Equities,CHD,Church & Dwight,82.67,82.67,2022-08-31,equity,0,0.0,0.0,7285.917053296054,602326.7627959849,Yes
Catalysm,2022-08-31,Equities,COF,Capital One,103.41,103.41,2022-08-31,equity,0,0.0,0.0,8139.222654132529,841677.0146638448,Yes
Catalysm,2022-08-31,Equities,DAL,Delta Air Lines,31.0,31.0,2022-08-31,equity,0,0.0,0.0,5349.5697283209765,165836.66157795026,Yes
Catalysm,2022-08-31,Equities,DD,DuPont,54.56,54.56,2022-08-31,equity,0,0.0,0.0,9681.736624875388,528235.5502532012,Yes
Catalysm,2022-08-31,Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,181.87,181.87,2022-08-29,bond,2,0.0,0.0,4498.296593466513,818105.2014537547,Yes
Catalysm,2022-08-31,Equities,DFS,Discover Financial,97.92,97.92,2022-08-31,equity,0,0.0,0.0,9386.361609201223,919112.5287729838,Yes
Catalysm,2022-08-31,Equities,DHI,D.R. Horton,70.46,70.46,2022-08-31,equity,0,0.0,0.0,4036.791880880246,284432.3559268221,Yes
Catalysm,2022-08-31,Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A,104.92,104.92,2022-08-29,bond,2,0.0,0.0,81811.11477066312,8583622.161737975,Yes
Catalysm,2022-08-31,Equities,EA,Electronic Arts,126.28,126.28,2022-08-31,equity,0,0.0,0.0,722.0278160924017,91177.6726161485,Yes
Catalysm,2022-08-31,Equities,EPAM,EPAM Systems,426.5,426.5,2022-08-31,equity,0,0.0,0.0,2133.264002091187,909837.0968918913,Yes
Catalysm,2022-08-31,Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,164.64,164.64,2022-08-29,bond,2,0.0,0.0,2576.320048283929,424165.332749466,Yes
Catalysm,2022-08-31,Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A,125.07,125.07,2022-08-29,bond,2,0.0,0.0,3136.7704674481665,392315.88236374216,Yes
Catalysm,2022-08-31,Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,135.46,135.46,2022-08-29,bond,2,0.0,0.0,16949.561826808338,2295987.6450594575,Yes
Catalysm,2022-08-31,Government Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,147.74,147.74,2022-08-29,bond,2,0.0,0.0,10196.668569021933,1506455.8143873005,Yes
Catalysm,2022-08-31,Equities,ETR,Entergy,111.86,111.86,2022-08-31,equity,0,0.0,0.0,9025.347701155022,1009575.3938512008,Yes
Catalysm,2022-08-31,Equities,ETSY,Etsy,105.61,105.61,2022-08-31,equity,0,0.0,0.0,229.73612330212782,24262.43198193772,Yes
Catalysm,2022-08-31,Equities,FE,FirstEnergy,37.97,37.97,2022-08-31,equity,0,0.0,0.0,689.2083699063835,26169.24180534538,Yes
Catalysm,2022-08-31,Equities,FITB,Fifth Third Bank,32.64,32.64,2022-08-31,equity,0,0.0,0.0,9058.16714734104,295658.57568921155,Yes
Catalysm,2022-08-31,Government Bond,GB0031790826,UNITED KINGDOM I/L GILT 2% 01/26/2035 REGS,309.15,309.15,2022-08-29,bond,2,0.0,0.0,2587.0015592898917,799771.5320544699,Yes
Catalysm,2022-08-31,Government Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,207.93,207.93,2022-08-29,bond,2,0.0,0.0,5152.899382401897,1071442.3685828266,Yes
Catalysm,2022-08-31,Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,152.67,152.67,2022-08-29,bond,2,0.0,0.0,11642.084946815972,1777397.1088303942,Yes
Catalysm,2022-08-31,Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,326.19,326.19,2022-08-29,bond,2,0.0,0.0,3519.271968893654,1147951.323533421,Yes
Catalysm,2022-08-31,Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,366.47,366.47,2022-08-29,bond,2,0.0,0.0,3715.304314854358,1361547.5722646767,Yes
Catalysm,2022-08-31,Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,143.27,143.27,2022-08-29,bond,2,0.0,0.0,2381.372065199775,341179.1757811718,Yes
Catalysm,2022-08-31,Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,140.13,140.13,2022-08-29,bond,2,0.0,0.0,4813.2244502143,674477.1422085299,Yes
Catalysm,2022-08-31,Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,217.81,217.81,2022-08-29,bond,2,0.0,0.0,3419.8196671489923,744870.921701722,Yes
Catalysm,2022-08-31,Equities,GOOG,Alphabet Inc. (Class C),109.15,109.15,2022-08-31,equity,0,0.0,0.0,1805.0695402310043,197023.34031621413,Yes
Catalysm,2022-08-31,Equities,HUM,Humana,478.45,478.45,2022-08-31,equity,0,0.0,0.0,1476.8750783708217,706610.8812465196,Yes
Catalysm,2022-08-31,Equities,IDXX,Idexx Laboratories,347.62,347.62,2022-08-31,equity,0,0.0,0.0,2297.361233021278,798608.7118228567,Yes
Catalysm,2022-08-31,Equities,IEX,IDEX Corporation,198.89,198.89,2022-08-31,equity,0,0.0,0.0,5644.944743995141,1122723.0601331934,Yes
Catalysm,2022-08-31,Equities,IT,Gartner,285.32,285.32,2022-08-31,equity,0,0.0,0.0,5185.472497390885,1479519.0129555673,Yes
Catalysm,2022-08-31,Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,180.04,180.04,2022-08-29,bond,2,0.0,0.0,5302.984301813949,954749.2936985834,Yes
Catalysm,2022-08-31,Equities,KMB,Kimberly-Clark,123.01,123.01,2022-08-31,equity,0,0.0,0.0,8434.597669806693,1037539.8593629214,Yes
Catalysm,2022-08-31,Equities,KR,Kroger,46.87,46.87,2022-08-31,equity,0,0.0,0.0,3741.4168652060816,175360.20847220905,Yes
Catalysm,2022-08-31,Equities,LMT,Lockheed Martin,412.12,412.12,2022-08-31,equity,0,0.0,0.0,9550.458840131314,3935935.097194917,Yes
Catalysm,2022-08-31,Equities,MA,Mastercard,322.35,322.35,2022-08-31,equity,0,0.0,0.0,1673.7917554869314,539546.7723812123,Yes
Catalysm,2022-08-31,Equities,META,Meta Platforms,162.93,162.93,2022-08-31,equity,0,0.0,0.0,3347.5835109738628,545421.7814429714,Yes
Catalysm,2022-08-31,Equities,MKTX,MarketAxess,246.11,246.11,2022-08-31,equity,0,0.0,0.0,9550.458840131314,2350463.425144718,Yes
Catalysm,2022-08-31,Equities,MNST,Monster Beverage,44.42,44.42,2022-08-31,equity,0,0.0,0.0,6629.528129575689,294483.6395157521,Yes
Catalysm,2022-08-31,Equities,MO,Altria,41.47,41.47,2022-08-31,equity,0,0.0,0.0,196.91667711610955,8166.134600005063,Yes
Catalysm,2022-08-31,Equities,MOS,Mosaic Company (The),52.91,52.91,2022-08-31,equity,0,0.0,0.0,8664.33379310882,458429.9009933877,Yes
Catalysm,2022-08-31,Equities,NEM,Newmont,39.56,39.56,2022-08-31,equity,0,0.0,0.0,5448.028066879031,215523.99032573448,Yes
Catalysm,2022-08-31,Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A,107.19,107.19,2022-08-29,bond,2,0.0,0.0,3725.136504257206,399297.3818913299,Yes
Catalysm,2022-08-31,Equities,NSC,Norfolk Southern Railway,237.48,237.48,2022-08-31,equity,0,0.0,0.0,918.9444932085113,218230.93824715726,Yes
Catalysm,2022-08-31,Equities,NVR,"NVR, Inc.",4140.06,4140.06,2022-08-31,equity,0,0.0,0.0,1936.3473249750775,8016594.10623632,Yes
Catalysm,2022-08-31,Equities,ODFL,Old Dominion,270.17,270.17,2022-08-31,equity,0,0.0,0.0,2953.7501567416434,798014.6798468898,Yes
Catalysm,2022-08-31,Equities,ORCL,Oracle Corporation,72.93,72.93,2022-08-31,equity,0,0.0,0.0,7909.486530830401,576838.8526934611,Yes
Catalysm,2022-08-31,Equities,PSA,Public Storage,319.94,319.94,2022-08-31,equity,0,0.0,0.0,1837.8889864170226,588014.2023142622,Yes
Catalysm,2022-08-31,Equities,PWR,Quanta Services,141.01,141.01,2022-08-31,equity,0,0.0,0.0,623.569477534347,87929.53202711827,Yes
Catalysm,2022-08-31,Equities,PXD,Pioneer Natural Resources,228.66,228.66,2022-08-31,equity,0,0.0,0.0,393.8333542322191,90053.93477873922,Yes
Catalysm,2022-08-31,Equities,QCOM,Qualcomm,129.73,129.73,2022-08-31,equity,0,0.0,0.0,2658.375141067479,344871.007050684,Yes
Catalysm,2022-08-31,Equities,REGN,Regeneron,581.06,581.06,2022-08-31,equity,0,0.0,0.0,3249.125172415808,1887936.672683929,Yes
Catalysm,2022-08-31,Equities,RTX,RTX Corporation,87.59,87.59,2022-08-31,equity,0,0.0,0.0,8926.889362596967,781906.2392698684,Yes
Catalysm,2022-08-31,Equities,SBAC,SBA Communications,320.89,320.89,2022-08-31,equity,0,0.0,0.0,2789.652925811552,895171.7273636688,Yes
Catalysm,2022-08-31,Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A,124.34,124.34,2022-08-29,bond,2,0.0,0.0,2852.138788334448,354634.93694150524,Yes
Catalysm,2022-08-31,Equities,SPGI,S&P Global,348.73,348.73,2022-08-31,equity,0,0.0,0.0,8533.056008364749,2975732.621797039,Yes
Catalysm,2022-08-31,Equities,SRE,Sempra Energy,77.58,77.58,2022-08-31,equity,0,0.0,0.0,5251.111389762922,407381.22161780746,Yes
Catalysm,2022-08-31,Equities,TEL,TE Connectivity,123.95,123.95,2022-08-31,equity,0,0.0,0.0,8697.15323929484,1078012.1440105953,Yes
Catalysm,2022-08-31,Equities,TGT,Target Corporation,155.95,155.95,2022-08-31,equity,0,0.0,0.0,2592.7362486954426,404337.21798405424,Yes
Catalysm,2022-08-31,Equities,TJX,TJX Companies,61.36,61.36,2022-08-31,equity,0,0.0,0.0,1706.6112016729496,104717.66333465218,Yes
Catalysm,2022-08-31,Equities,UDR,"UDR, Inc.",43.12,43.12,2022-08-31,equity,0,0.0,0.0,3610.1390804620087,155669.19714952182,Yes
Catalysm,2022-08-31,Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,161.69,161.69,2022-08-29,bond,2,0.0,0.0,6307.892589724534,1019923.15283256,Yes
Catalysm,2022-08-31,Government Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,157.26,157.26,2022-08-29,bond,2,0.0,0.0,6486.080768808646,1020001.0617028476,Yes
Catalysm,2022-08-31,Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029,121.49,121.49,2022-08-29,bond,2,0.0,0.0,11738.39014183163,1426097.0183311247,Yes
Catalysm,2022-08-31,Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024,124.47,124.47,2022-08-29,bond,2,0.0,0.0,11806.49883251127,1469554.9096826778,Yes
Catalysm,2022-08-31,Equities,USB,U.S. Bank,43.34,43.34,2022-08-31,equity,0,0.0,0.0,7876.667084644383,341374.7514484876,Yes
Catalysm,2022-08-31,CASH,USDCURR,CASH,,,,,,,,,3897114.103184943,No
Catalysm,2022-08-31,Equities,WMT,Walmart,130.55,130.55,2022-08-31,equity,0,0.0,0.0,4922.916927902739,642686.8049377026,Yes
Catalysm,2022-08-31,Equities,WYNN,Wynn Resorts,60.29,60.29,2022-08-31,equity,0,0.0,0.0,1903.527878789059,114763.69581219237,Yes
Catalysm,2022-08-31,Equities,ZTS,Zoetis,155.16,155.16,2022-08-31,equity,0,0.0,0.0,2494.277910137388,387012.1605369171,Yes
Gohen,2022-08-31,Equities,AAP,SEC-Advance Auto Parts,162.78,162.78,2022-08-31,equity,0,0.0,0.0,3597.3075822678675,585569.7282415634,Yes
Gohen,2022-08-31,Equities,ABC,SEC-AmerisourceBergen,144.87,144.87,2022-08-31,equity,0,0.0,0.0,89333.13829298537,12941691.74450479,Yes
Gohen,2022-08-31,Equities,ADBE,SEC-Adobe Inc.,373.44,373.44,2022-08-31,equity,0,0.0,0.0,27579.358130720317,10299235.500336194,Yes
Gohen,2022-08-31,Equities,AJG,SEC-Arthur J. Gallagher & Co.,179.57,179.57,2022-08-31,equity,0,0.0,0.0,2398.205054845245,430645.6816985606,Yes
Gohen,2022-08-31,Equities,ALGN,SEC-Align Technology,243.7,243.7,2022-08-31,equity,0,0.0,0.0,36272.85145453433,8839693.899470014,Yes
Gohen,2022-08-31,Equities,AMT,SEC-American Tower,246.49,246.49,2022-08-31,equity,0,0.0,0.0,37172.1783501013,9162570.241516469,Yes
Gohen,2022-08-31,Equities,AOS,SEC-A. O. Smith,55.14,55.14,2022-08-31,equity,0,0.0,0.0,13789.679065360158,760362.9036639591,Yes
Gohen,2022-08-31,Equities,ATO,SEC-Atmos Energy,110.54,110.54,2022-08-31,equity,0,0.0,0.0,42568.139723503096,4705482.165036033,Yes
Gohen,2022-08-31,Government Bond,AU0000XCLWV6,SEC-AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,161.95,161.95,2022-08-29,bond,2,0.0,0.0,2501.102546927182,405053.55747485714,Yes
Gohen,2022-08-31,Government Bond,AU000XCLWAF4,SEC-AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,156.28,156.28,2022-08-29,bond,2,0.0,0.0,2091.7445087334618,326897.8318248654,Yes
Gohen,2022-08-31,Government Bond,BE0000331406,SEC-BELGIUM KINGDOM 3.75% 6/22/2045 REGS,164.26,164.26,2022-08-29,bond,2,0.0,0.0,13733.433787435617,2255853.8339241743,Yes
Gohen,2022-08-31,Government Bond,CA135087G997,SEC-CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,131.75,131.75,2022-08-29,bond,2,0.0,0.0,2868.604020415499,377938.57968974195,Yes
Gohen,2022-08-31,Government Bond,CA135087K940,SEC-CANADIAN GOVERNMENT 0.5% 09/01/2025,97.76,97.76,2022-08-29,bond,2,0.0,0.0,41363.66887554079,4043712.2692728676,Yes
Gohen,2022-08-31,Government Bond,CA135087VS05,SEC-CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,207.44,207.44,2022-08-29,bond,2,0.0,0.0,1762.4767913271562,365608.18559290527,Yes
Gohen,2022-08-31,Equities,CB,SEC-Chubb Limited,185.84,185.84,2022-08-31,equity,0,0.0,0.0,28178.909394431626,5236768.521861173,Yes
Gohen,2022-08-31,Equities,CFG,SEC-Citizens Financial Group,34.97,34.97,2022-08-31,equity,0,0.0,0.0,38970.83214123523,1362809.9999789959,Yes
Gohen,2022-08-31,Equities,CHTR,SEC-Charter Communications,412.63,412.63,2022-08-31,equity,0,0.0,0.0,29378.01192185425,12122249.059314718,Yes
Gohen,2022-08-31,Equities,CPT,SEC-Camden Property Trust,124.09,124.09,2022-08-31,equity,0,0.0,0.0,69547.9465905121,8630204.692416647,Yes
Gohen,2022-08-31,Equities,CTSH,SEC-Cognizant,62.06,62.06,2022-08-31,equity,0,0.0,0.0,46465.22293762662,2883631.7355091083,Yes
Gohen,2022-08-31,Equities,DD,SEC-DuPont,54.56,54.56,2022-08-31,equity,0,0.0,0.0,55158.71626144063,3009459.559224201,Yes
Gohen,2022-08-31,Government Bond,DE0001030575,SEC-DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,181.87,181.87,2022-08-29,bond,2,0.0,0.0,3419.238573279145,621856.9193222781,Yes
Gohen,2022-08-31,Equities,DGX,SEC-Quest Diagnostics,122.83,122.83,2022-08-31,equity,0,0.0,0.0,58156.472579997186,7143359.527001054,Yes
Gohen,2022-08-31,Government Bond,DK0009923807,SEC-KINGDOM OF DENMARK 0.5 % 11/15/2029 144A,104.92,104.92,2022-08-29,bond,2,0.0,0.0,97387.33024541545,10217878.689348988,Yes
Gohen,2022-08-31,Government Bond,FR0000188799,SEC-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS,209.91,209.91,2022-08-29,bond,2,0.0,0.0,3049.04251067368,640024.5134155122,Yes
Gohen,2022-08-31,Government Bond,FR0013410552,SEC-FRANCE (GOVT OF) 0.1% 03/01/2029 0.0% REGS,120.56,120.56,2022-08-29,bond,2,0.0,0.0,3175.3168713046807,382816.20200449234,Yes
Gohen,2022-08-31,Government Bond,FR0013519253,SEC-FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,114.21,114.21,2022-08-29,bond,2,0.0,0.0,1829.369155026311,208932.25119555497,Yes
Gohen,2022-08-31,Government Bond,GB00B0CNHZ09,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,451.65,451.65,2022-08-29,bond,2,0.0,0.0,2993.8021235671954,1352150.7291091238,Yes
Gohen,2022-08-31,Government Bond,GB00B128DH60,SEC-UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,207.93,207.93,2022-08-29,bond,2,0.0,0.0,4770.663372131849,991964.0349673755,Yes
Gohen,2022-08-31,Government Bond,GB00B3Y1JG82,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2029 REGS,165.65,165.65,2022-08-29,bond,2,0.0,0.0,5428.118047132113,899167.7545074346,Yes
Gohen,2022-08-31,Government Bond,GB00BD9MZZ71,SEC-UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,326.19,326.19,2022-08-29,bond,2,0.0,0.0,3066.3348108364426,1000207.7519467392,Yes
Gohen,2022-08-31,Government Bond,GB00BN65R313,SEC-UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,146.83,146.83,2022-08-29,bond,2,0.0,0.0,7250.698352521912,1064620.0391007925,Yes
Gohen,2022-08-31,Government Bond,GB00BNNGP882,SEC-UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,213.09,213.09,2022-08-29,bond,2,0.0,0.0,1497.389832776676,319078.7994663819,Yes
Gohen,2022-08-31,Equities,HPE,SEC-Hewlett Packard Enterprise,13.17,13.17,2022-08-31,equity,0,0.0,0.0,72845.4785409243,959374.952383973,Yes
Gohen,2022-08-31,Equities,HRL,SEC-Hormel Foods,49.02,49.02,2022-08-31,equity,0,0.0,0.0,14689.005960927125,720055.0722046477,Yes
Gohen,2022-08-31,Equities,IPG,SEC-Interpublic Group of Companies (The),26.95,26.95,2022-08-31,equity,0,0.0,0.0,70447.27348607907,1898554.0204498307,Yes
Gohen,2022-08-31,Government Bond,IT0004735152,SEC-BUONI POLIENNALI DEL TES 3.1% 09/15/2026 144A,140.96,140.96,2022-08-29,bond,2,0.0,0.0,4049.559609053022,570825.922492114,Yes
Gohen,2022-08-31,Government Bond,JP1400131L54,SEC-JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060,92.66,92.66,2022-08-29,bond,2,0.0,0.0,1250844.070670987,115903211.58837365,Yes
Gohen,2022-08-31,Equities,KMI,SEC-Kinder Morgan,17.2,17.2,2022-08-31,equity,0,0.0,0.0,299.7756318556556,5156.140867917276,Yes
Gohen,2022-08-31,Equities,KR,SEC-Kroger,46.87,46.87,2022-08-31,equity,0,0.0,0.0,56957.370052574566,2669591.93436417,Yes
Gohen,2022-08-31,Equities,LH,SEC-LabCorp,190.83,190.83,2022-08-31,equity,0,0.0,0.0,78541.21554618177,14988020.16267787,Yes
Gohen,2022-08-31,Equities,LIN,SEC-Linde plc,278.65,278.65,2022-08-31,equity,0,0.0,0.0,71646.3760135017,19964262.676162247,Yes
Gohen,2022-08-31,Equities,LVS,SEC-Las Vegas Sands,37.5,37.5,2022-08-31,equity,0,0.0,0.0,22483.17238917417,843118.9645940315,Yes
Gohen,2022-08-31,Equities,LYV,SEC-Live Nation Entertainment,90.36,90.36,2022-08-31,equity,0,0.0,0.0,85136.27944700619,7692914.210831479,Yes
Gohen,2022-08-31,Equities,META,SEC-Meta Platforms,162.93,162.93,2022-08-31,equity,0,0.0,0.0,85436.05507886184,13920096.45399896,Yes
Gohen,2022-08-31,Equities,MGM,SEC-MGM Resorts,32.64,32.64,2022-08-31,equity,0,0.0,0.0,77342.11301875915,2524446.5689322986,Yes
Gohen,2022-08-31,Equities,MRNA,SEC-Moderna,132.27,132.27,2022-08-31,equity,0,0.0,0.0,35973.07582267867,4758158.739065709,Yes
Gohen,2022-08-31,Equities,NEM,SEC-Newmont,39.56,39.56,2022-08-31,equity,0,0.0,0.0,66550.19027195555,2632725.5271585616,Yes
Gohen,2022-08-31,Government Bond,NL0009446418,SEC-NETHERLANDS GOVERNMENT 3.75 % 01/15/2042 144A,171.12,171.12,2022-08-29,bond,2,0.0,0.0,9152.409686152938,1566160.3454944908,Yes
Gohen,2022-08-31,Equities,NTAP,SEC-NetApp,69.99,69.99,2022-08-31,equity,0,0.0,0.0,5096.185741546145,356682.0400508147,Yes
Gohen,2022-08-31,Equities,NTRS,SEC-Northern Trust,91.87,91.87,2022-08-31,equity,0,0.0,0.0,7194.615164535735,660969.295165898,Yes
Gohen,2022-08-31,Equities,PANW,SEC-Palo Alto Networks,185.6,185.6,2022-08-31,equity,0,0.0,0.0,38371.28087752392,7121709.730868439,Yes
Gohen,2022-08-31,Equities,PFE,SEC-Pfizer,43.48,43.48,2022-08-31,equity,0,0.0,0.0,69847.72222236775,3036978.9622285496,Yes
Gohen,2022-08-31,Equities,PHM,SEC-PulteGroup,40.16,40.16,2022-08-31,equity,0,0.0,0.0,8993.268955669668,361169.6812596938,Yes
Gohen,2022-08-31,Equities,PNW,SEC-Pinnacle West,71.98,71.98,2022-08-31,equity,0,0.0,0.0,67749.29279937816,4876594.09569924,Yes
Gohen,2022-08-31,Equities,PRU,SEC-Prudential Financial,90.87,90.87,2022-08-31,equity,0,0.0,0.0,46165.44730577096,4195054.196675408,Yes
Gohen,2022-08-31,Equities,REG,SEC-Regency Centers,58.32,58.32,2022-08-31,equity,0,0.0,0.0,4496.634477834834,262243.7227473275,Yes
Gohen,2022-08-31,Equities,RJF,SEC-Raymond James,102.71,102.71,2022-08-31,equity,0,0.0,0.0,87234.70886999578,8959876.948037267,Yes
Gohen,2022-08-31,Equities,ROL,"SEC-Rollins, Inc.",33.32,33.32,2022-08-31,equity,0,0.0,0.0,5695.737005257456,189781.95701517843,Yes
Gohen,2022-08-31,Equities,RTX,SEC-RTX Corporation,87.59,87.59,2022-08-31,equity,0,0.0,0.0,46465.22293762662,4069888.8771067155,Yes
Gohen,2022-08-31,Government Bond,SE0005703550,SEC-SWEDEN I/L BOND 1% 06/01/2025 144A,123.35,123.35,2022-08-29,bond,2,0.0,0.0,10588.905077129733,1306141.4412639525,Yes
Gohen,2022-08-31,Equities,SPG,SEC-Simon Property Group,95.69,95.69,2022-08-31,equity,0,0.0,0.0,25780.70433958638,2466955.5982550206,Yes
Gohen,2022-08-31,Equities,STX,SEC-Seagate Technology,63.84,63.84,2022-08-31,equity,0,0.0,0.0,35673.300190823014,2277383.4841821413,Yes
Gohen,2022-08-31,Equities,TFX,SEC-Teleflex,224.93,224.93,2022-08-31,equity,0,0.0,0.0,8393.717691958356,1887998.9204521931,Yes
Gohen,2022-08-31,Equities,TRV,SEC-Travelers Companies (The),158.19,158.19,2022-08-31,equity,0,0.0,0.0,63552.43395339899,10053359.527088186,Yes
Gohen,2022-08-31,Government Bond,US912810QF84,SEC-TSY INFL IX N/B 2.125% 02/15/2040,196.15,196.15,2022-08-29,bond,2,0.0,0.0,4863.563487052492,953987.9779853463,Yes
Gohen,2022-08-31,Government Bond,US912810SG40,SEC-TSY INFL IX N/B 1% 02/15/2049,156.0,156.0,2022-08-29,bond,2,0.0,0.0,5158.935763798514,804793.9791525682,Yes
Gohen,2022-08-31,Government Bond,US912828B253,SEC-TSY INFL IX N/B 0.625% 01/15/2024,126.48,126.48,2022-08-29,bond,2,0.0,0.0,1761.4926021478498,222793.58431966003,Yes
Gohen,2022-08-31,CASH,USDCURR,SEC-CASH,,,,,,,,,18488287.076457836,No
Gohen,2022-08-31,Equities,VTRS,SEC-Viatris,9.12,9.12,2022-08-31,equity,0,0.0,0.0,47664.32546504924,434698.64824124903,Yes
Gohen,2022-08-31,Equities,WHR,SEC-Whirlpool Corporation,148.8,148.8,2022-08-31,equity,0,0.0,0.0,2398.205054845245,356852.9121609725,Yes
